failure_scenario,failure_probability,concurrency,variant,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F3,0.2,10,V4,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V4,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V4,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V4,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V4,UAR,10,0.20057,0.2019,0.003220438203447199,0.1989,0.2024,0.003500000000000003,0.1941,0.2038,0.1985739517218041,0.2025660482781959
F3,0.2,10,V4,RAF,10,1.80228,1.8075999999999999,0.012881752813788777,1.7956,1.8096,0.014000000000000012,1.7764,1.8152,1.7942958068872163,1.8102641931127839
F3,0.2,10,V4,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V4,P95,10,27.6051,26.8585,2.758784694188528,25.76,27.237000000000002,1.4770000000000003,25.197000000000003,33.032000000000004,25.89518753130122,29.31501246869878
F3,0.2,10,V4,throughput,10,129.27771394469596,129.53260793080122,2.5339510117655357,127.47163652421567,130.64559441799622,3.1739578937805533,124.41031220412239,133.36850733707018,127.70715483610839,130.84827305328355
F3,0.2,10,V5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V5,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V5,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V5,RSR,10,0.19966,0.19995000000000002,0.003726541440949119,0.1969,0.2012,0.004299999999999998,0.1955,0.2078,0.1973502656853126,0.2019697343146874
F3,0.2,10,V5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V5,RAF,10,1.1996600000000002,1.1999499999999999,0.003726541440949099,1.1969,1.2012,0.0042999999999999705,1.1955,1.2078,1.1973502656853128,1.2019697343146876
F3,0.2,10,V5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V5,P95,10,19.875200000000003,18.4805,2.9957185300209885,17.988999999999997,22.839,4.850000000000001,15.953,24.653,18.01843441840699,21.731965581593016
F3,0.2,10,V5,throughput,10,853.0762537708849,886.7539337912898,95.68997301554887,733.7343505622746,905.8516648634096,172.11731430113502,727.4213858249549,1013.3152879325771,793.7669940329247,912.3855135088452
F3,0.2,50,V0,DER,10,0.19939,0.1989,0.0035174011871140173,0.1966,0.2023,0.005700000000000011,0.195,0.2054,0.19720989215761137,0.20157010784238866
F3,0.2,50,V0,EOER,10,0.80061,0.8010999999999999,0.0035174011871140346,0.7977,0.8034,0.005700000000000038,0.7946,0.805,0.7984298921576114,0.8027901078423887
F3,0.2,50,V0,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V0,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V0,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V0,RAF,10,1.79756,1.7956,0.014069604748456109,1.7864,1.8092,0.02279999999999993,1.78,1.8216,1.7888395686304455,1.8062804313695546
F3,0.2,50,V0,DAF,10,1.79756,1.7956,0.014069604748456109,1.7864,1.8092,0.02279999999999993,1.78,1.8216,1.7888395686304455,1.8062804313695546
F3,0.2,50,V0,P95,10,30.802900000000005,30.7765,2.009268603801449,29.959000000000003,31.562,1.602999999999998,26.909,34.329,29.557542417060514,32.04825758293949
F3,0.2,50,V0,throughput,10,669.7152221024622,665.693428946184,12.165406998412806,662.6127102465929,675.9465543269265,13.33384408033362,654.524407551266,695.7388454017276,662.1750247259866,677.2554194789378
F3,0.2,50,V1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V1,RAF,10,1.7863599999999997,1.7882,0.018888632678000953,1.7792,1.8012,0.02200000000000002,1.7444,1.8116,1.774652704174841,1.7980672958251585
F3,0.2,50,V1,DAF,10,1.7863599999999997,1.7882,0.018888632678000953,1.7792,1.8012,0.02200000000000002,1.7444,1.8116,1.774652704174841,1.7980672958251585
F3,0.2,50,V1,P95,10,30.803200000000004,30.561,2.3870284548878855,29.803,31.345999999999997,1.5429999999999957,26.473,36.1,29.323704435612676,32.28269556438733
F3,0.2,50,V1,throughput,10,672.4440704677872,671.9567683264552,13.052530552440516,663.5484680300002,677.9876579951153,14.439189965115133,651.3588754453406,698.3887803399125,664.3540282159563,680.5341127196182
F3,0.2,50,V2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V2,UAR,10,0.20204000000000005,0.20195000000000002,0.004270623165560528,0.1992,0.2055,0.0063,0.194,0.2076,0.19939304033863592,0.2046869596613642
F3,0.2,50,V2,RAF,10,1.8081600000000002,1.8077999999999999,0.017082492662242137,1.7968,1.822,0.02520000000000011,1.776,1.8304,1.7975721613545437,1.8187478386454567
F3,0.2,50,V2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V2,P95,10,27.6958,27.093000000000004,3.1116117581300746,26.906,27.992000000000004,1.0860000000000056,22.564,35.091,25.767203051429007,29.62439694857099
F3,0.2,50,V2,throughput,10,649.0084166799314,649.2934108537789,11.523331820072782,636.9498116434156,657.6695298671654,20.719718223749737,634.2916557751782,664.1141135791913,641.866181622008,656.1506517378549
F3,0.2,50,V3,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V3,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V3,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V3,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V3,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V3,RAF,10,1.807,1.8096,0.01701058493997197,1.794,1.8216,0.02760000000000007,1.778,1.826,1.7964567302225543,1.8175432697774456
F3,0.2,50,V3,DAF,10,1.807,1.8096,0.01701058493997197,1.794,1.8216,0.02760000000000007,1.778,1.826,1.7964567302225543,1.8175432697774456
F3,0.2,50,V3,P95,10,30.4206,30.0905,2.0303462868300177,29.621,30.857999999999997,1.2369999999999983,26.851999999999997,34.861999999999995,29.162178333771315,31.679021666228685
F3,0.2,50,V3,throughput,10,658.9850490160244,661.5426076119494,13.718429476960553,646.46218538905,673.383433775091,26.921248386041043,637.5484793952015,674.4954788921374,650.4822783347772,667.4878196972716
F3,0.2,50,V4,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V4,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V4,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V4,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V4,UAR,10,0.20068999999999998,0.2025,0.004247208233390234,0.1976,0.2035,0.005899999999999989,0.1941,0.2067,0.19805755306395148,0.20332244693604848
F3,0.2,50,V4,RAF,10,1.80276,1.81,0.016988832933560932,1.7904,1.814,0.023600000000000065,1.7764,1.8268,1.792230212255806,1.8132897877441938
F3,0.2,50,V4,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V4,P95,10,27.354000000000003,27.35,1.8072746824370052,26.694000000000003,29.057000000000002,2.3629999999999995,23.408,29.781000000000002,26.23383954660455,28.474160453395456
F3,0.2,50,V4,throughput,10,651.8695373812428,647.1536382993986,15.653259329278306,639.8655555923384,658.4712147580555,18.605659165717043,637.0349046284035,688.7979889607512,642.1675467332262,661.5715280292594
F3,0.2,50,V5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V5,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V5,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V5,RSR,10,0.20097,0.2013,0.004722769902880678,0.1979,0.2056,0.007700000000000012,0.1911,0.206,0.19804279688743295,0.20389720311256707
F3,0.2,50,V5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,50,V5,RAF,10,1.20097,1.2012999999999998,0.004722769902880659,1.1979,1.2056,0.00770000000000004,1.1911,1.206,1.198042796887433,1.2038972031125672
F3,0.2,50,V5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,50,V5,P95,10,75.14859999999999,80.7235,17.09708716061826,69.55499999999999,85.279,15.724000000000004,32.792,94.05799999999999,64.55171559073294,85.74548440926704
F3,0.2,50,V5,throughput,10,1072.7796568033848,1066.7969251982363,67.94049170844134,1043.514537089302,1091.3478597667083,47.833322677406386,968.9019119826346,1223.5617219685817,1030.6697037698948,1114.8896098368748
F4,0.01,10,V0,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V0,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V0,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V0,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V0,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V0,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V0,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V0,P95,10,10.296199999999999,9.2775,2.727782363426786,8.704,9.44,0.7359999999999989,8.481,15.463,8.605502974985496,11.986897025014501
F4,0.01,10,V0,throughput,10,1425.592647691444,1454.011103031382,195.534224279179,1431.994299477954,1594.5883123855708,162.59401290761684,1078.8129976689913,1613.9257614866804,1304.3992798811094,1546.7860155017786
F4,0.01,10,V1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V1,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V1,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V1,P95,10,10.5429,10.2075,1.666037577940879,9.575,10.659,1.0840000000000014,8.951,14.873,9.510279210910198,11.5755207890898
F4,0.01,10,V1,throughput,10,1293.3667796222594,1293.8878056375436,153.79461198401216,1184.1746556430273,1401.6346206061112,217.45996496308385,1068.1613253897501,1544.9933246686387,1198.0438915389234,1388.6896677055954
F4,0.01,10,V2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V2,RAF,10,1.0101499999999999,1.0104,0.0011635673117138096,1.0092,1.011,0.0017999999999998018,1.0083,1.0117,1.0094288135084766,1.0108711864915232
F4,0.01,10,V2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V2,P95,10,10.2068,9.772,0.9681901557947062,9.501,11.325,1.8239999999999998,9.304,11.809,9.606709524308949,10.80689047569105
F4,0.01,10,V2,throughput,10,336.774066519017,330.4899960457768,26.02306240432534,317.401882327657,359.73812482364974,42.336242495992735,306.9697734193734,385.5892483077936,320.6448053365054,352.90332770152867
F4,0.01,10,V3,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V3,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V3,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V3,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V3,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.01,10,V3,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V3,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,0.01,10,V3,P95,10,10.528099999999998,9.6875,2.2067776130216052,9.382,10.104,0.7219999999999995,8.547,14.795,9.160325064862885,11.895874935137112
